ID_Cliente,Motivo,Education,Cidade,Renda_anual,Aulas,NPS,Num_Aulas,Ano_de_nascimento,Banheiros_na_casa,Quartos_na_casa,Idade,Categoria_Renda,Faixa_Etaria
1396,Estudos,Graduação,São Paulo,39996.0,Inglês,1,24,2000,2.0,2.0,25,Média,Jovem
1397,Viagem,Graduação,São Paulo,26759.0,Espanhol,4,1,1998,1.0,1.0,27,Baixa,Adulto
1398,Trabalho,Mestrado,São Paulo,63841.0,Espanhol,1,8,1994,4.0,5.0,31,Alta,Adulto
1399,Estudos,Doutorado,São Bernardo,51039.0,Inglês,1,24,1995,3.0,3.0,30,Média,Adulto
1400,Estudos,Graduação,São Paulo,60544.0,Inglês,5,18,1987,4.0,4.0,38,Alta,Adulto
1401,Viagem,Graduação,São Paulo,65685.0,Inglês,4,32,1998,4.0,5.0,27,Alta,Adulto
1402,Viagem,Graduação,São Paulo,37716.0,Espanhol,2,8,1979,1.0,2.0,46,Média,Sênior
1403,Trabalho,Graduação,São Bernardo,35778.0,Espanhol,2,3,1983,2.0,2.0,42,Média,Sênior
1404,Trabalho,Mestrado,São Paulo,44511.0,Espanhol,5,6,1996,2.0,3.0,29,Média,Adulto
1405,Estudos,Doutorado,São Paulo,36947.0,Inglês,3,32,1993,2.0,2.0,32,Média,Adulto
1406,Trabalho,Mestrado,São Bernardo,47352.0,Mandarim,2,80,1977,3.0,3.0,48,Média,Sênior
1407,Trabalho,Mestrado,São Bernardo,67087.0,Inglês,2,1,1979,4.0,5.0,46,Alta,Sênior
1408,Trabalho,Graduação,São Paulo,57045.0,Inglês,3,40,1976,3.0,4.0,49,Alta,Sênior
1409,Trabalho,Doutorado,Campinas,36957.0,Inglês,4,1,1979,2.0,2.0,46,Média,Sênior
1410,Trabalho,Doutorado,São Paulo,69389.0,Inglês,4,35,2003,4.0,5.0,22,Alta,Jovem
1411,Trabalho,Graduação,São Paulo,79146.0,Inglês,2,37,1998,5.0,6.0,27,Alta,Adulto
1412,Outros,Mestrado,São Paulo,43142.0,Espanhol,1,4,1995,2.0,3.0,30,Média,Adulto
1413,Estudos,Graduação,São Paulo,80589.0,Inglês,2,4,1970,4.0,6.0,55,Alta,Sênior
1414,Estudos,Graduação,São Paulo,34412.0,Espanhol e Inglês,1,16,2016,2.0,2.0,9,Baixa,Jovem
1415,Viagem,Graduação,Campinas,57537.0,Inglês,4,14,2005,4.0,4.0,20,Alta,Jovem
1416,Estudos,Ensino Fundamental,São Paulo,22634.0,Espanhol,2,19,1992,1.0,1.0,33,Baixa,Adulto
1417,Viagem,Graduação,São Paulo,51315.0,Espanhol,5,15,1974,3.0,3.0,51,Média,Sênior
1418,Estudos,Graduação,São Paulo,36026.0,Espanhol,4,16,1998,2.0,2.0,27,Média,Adulto
1419,Trabalho,Graduação,Campinas,24639.0,Espanhol,4,14,1999,2.0,1.0,26,Baixa,Adulto
1420,Trabalho,Doutorado,São Paulo,34578.0,Inglês,4,3,1998,2.0,2.0,27,Baixa,Adulto
1421,Estudos,Ensino Médio,São Paulo,65704.0,Inglês,2,17,1998,4.0,5.0,27,Alta,Adulto
1422,Estudos,Graduação,São Paulo,63810.0,Inglês,1,15,1992,3.0,5.0,33,Alta,Adulto
1423,Estudos,Doutorado,São Paulo,55085.5,Inglês,1,32,1995,3.0,4.0,30,Alta,Adulto
1424,Estudos,Graduação,Rio Branco,23272.0,Espanhol,1,4,1985,2.0,1.0,40,Baixa,Adulto
1425,Viagem,Graduação,Taubaté,28164.0,Espanhol,1,7,1996,2.0,1.0,29,Baixa,Adulto
1426,Trabalho,Doutorado,São Paulo,34596.0,Inglês,5,40,2000,1.0,2.0,25,Baixa,Jovem
1427,Estudos,Doutorado,Taubaté,43269.0,Espanhol e Inglês,2,41,1998,3.0,3.0,27,Média,Adulto
1428,Estudos,Ensino Médio,São Paulo,38741.0,Espanhol,3,12,1984,2.0,2.0,41,Média,Sênior
1429,Trabalho,Graduação,Campinas,31907.0,Espanhol,4,4,1998,1.0,2.0,27,Baixa,Adulto
1430,Trabalho,Mestrado,São Paulo,27100.0,Espanhol,3,14,2009,1.0,1.0,16,Baixa,Jovem
1431,Viagem,Ensino Médio,São Paulo,31163.0,Espanhol,3,9,1999,1.0,2.0,26,Baixa,Adulto
1433,Estudos,Graduação,São Paulo,34853.0,Espanhol,2,8,1999,2.0,2.0,26,Baixa,Adulto
1434,Viagem,Graduação,São Paulo,70844.0,Inglês,3,12,1993,4.0,5.0,32,Alta,Adulto
1435,Estudos,Ensino Médio,São Paulo,31086.0,Espanhol,3,14,2005,1.0,2.0,20,Baixa,Jovem
1436,Estudos,Graduação,São Paulo,60474.0,Espanhol,1,12,1987,4.0,4.0,38,Alta,Adulto
1437,Viagem,Ensino Médio,São Bernardo,20491.0,Espanhol,2,8,2012,1.0,1.0,13,Baixa,Jovem
1438,Viagem,Graduação,São Paulo,42523.0,Espanhol,2,16,1990,2.0,3.0,35,Média,Adulto
1439,Viagem,Graduação,São Paulo,39922.0,Espanhol e Inglês,3,18,2009,2.0,2.0,16,Média,Jovem
1440,Viagem,Graduação,Taubaté,33402.0,Espanhol e Inglês,2,22,1978,3.0,2.0,47,Baixa,Sênior
1441,Viagem,Mestrado,São Paulo,36408.0,Espanhol e Inglês,2,17,1975,1.0,2.0,50,Média,Sênior
1442,Estudos,Graduação,São Paulo,23046.0,Espanhol e Inglês,3,20,2005,1.0,1.0,20,Baixa,Jovem
1443,Trabalho,Mestrado,São Paulo,79146.0,Espanhol,2,5,1974,5.0,6.0,51,Alta,Sênior
1444,Viagem,Graduação,Campinas,82657.0,Inglês,4,17,1972,5.0,6.0,53,Alta,Sênior
1445,Trabalho,Graduação,São Paulo,51876.0,Inglês,3,1,1984,3.0,4.0,41,Média,Sênior
1446,Estudos,Ensino Médio,São Paulo,79146.0,Inglês,3,8,1997,5.0,6.0,28,Alta,Adulto
1447,Trabalho,Graduação,São Bernardo,52852.0,Inglês,1,34,1983,3.0,4.0,42,Média,Sênior
1448,Trabalho,Doutorado,Campinas,70038.0,Espanhol e Inglês,5,4,2008,5.0,5.0,17,Alta,Jovem
1449,Viagem,Ensino Médio,São Paulo,69401.0,Inglês,4,44,1999,4.0,5.0,26,Alta,Adulto
1450,Trabalho,Graduação,São Paulo,46053.0,Espanhol,1,13,1998,3.0,3.0,27,Média,Adulto
1451,Estudos,Graduação,São Paulo,77343.0,Espanhol,1,13,1991,5.0,6.0,34,Alta,Adulto
1452,Trabalho,Graduação,Campinas,73892.0,Inglês,2,1,1979,5.0,5.0,46,Alta,Sênior
1453,Trabalho,Doutorado,São Paulo,40304.0,Inglês,5,11,1993,2.0,3.0,32,Média,Adulto
1454,Viagem,Doutorado,São Paulo,32727.0,Inglês,3,20,1991,1.0,2.0,34,Baixa,Adulto
1455,Trabalho,Graduação,Campinas,68695.0,Espanhol,3,8,1995,5.0,5.0,30,Alta,Adulto
1456,Trabalho,Graduação,São Paulo,42476.0,Espanhol,2,12,1997,2.0,3.0,28,Média,Adulto
1457,Estudos,Graduação,São Paulo,26290.0,Espanhol,3,4,1998,1.0,1.0,27,Baixa,Adulto
1459,Viagem,Doutorado,São Paulo,35778.0,Espanhol e Inglês,4,1,2000,2.0,2.0,25,Média,Jovem
1460,Trabalho,Mestrado,São Paulo,64866.0,Inglês,4,8,1976,4.0,5.0,49,Alta,Sênior
1461,Estudos,Graduação,São Paulo,57957.0,Espanhol,1,15,1985,3.0,4.0,40,Alta,Adulto
1462,Trabalho,Doutorado,São Paulo,46015.0,Inglês,4,26,1981,3.0,3.0,44,Média,Sênior
1463,Estudos,Graduação,São Paulo,23046.0,Espanhol,2,9,2004,1.0,1.0,21,Baixa,Jovem
1464,Trabalho,Mestrado,Rio Branco,28072.0,Espanhol,2,7,2012,2.0,1.0,13,Baixa,Jovem
1465,Outros,Mestrado,São Paulo,49476.0,Espanhol,1,15,1989,2.0,3.0,36,Média,Adulto
1466,Estudos,Graduação,Taubaté,50725.0,Espanhol,2,6,1979,4.0,3.0,46,Média,Sênior
1467,Estudos,Graduação,São Paulo,83844.0,Espanhol e Inglês,2,44,1978,5.0,6.0,47,Alta,Sênior
1469,Trabalho,Graduação,São Bernardo,67786.5,Inglês,3,13,1996,4.0,5.0,29,Alta,Adulto
1470,Estudos,Ensino Médio,São Paulo,23162.0,Espanhol,1,3,1996,1.0,1.0,29,Baixa,Adulto
1471,Viagem,Graduação,São Bernardo,34380.0,Espanhol,1,2,2003,2.0,2.0,22,Baixa,Jovem
1472,Estudos,Graduação,Campinas,34704.0,Espanhol,5,13,1992,2.0,2.0,33,Baixa,Adulto
1473,Trabalho,Doutorado,São Paulo,79146.0,Inglês,5,20,1995,5.0,6.0,30,Alta,Adulto
1474,Estudos,Graduação,São Paulo,65148.0,Inglês,2,28,1984,4.0,5.0,41,Alta,Sênior
1475,Estudos,Graduação,São Paulo,39898.0,Inglês,3,20,1980,2.0,2.0,45,Média,Sênior
1476,Trabalho,Mestrado,São Bernardo,64857.0,Inglês,3,13,1982,4.0,5.0,43,Alta,Sênior
1477,Trabalho,Doutorado,São Bernardo,59892.0,Inglês,3,18,1996,4.0,4.0,29,Alta,Adulto
1478,Trabalho,Mestrado,São Bernardo,41020.0,Espanhol,2,4,2013,2.0,3.0,12,Média,Jovem
1479,Trabalho,Doutorado,São Paulo,57072.0,Inglês,3,19,1987,3.0,4.0,38,Alta,Adulto
1480,Estudos,Graduação,São Bernardo,60474.0,Inglês,5,14,2005,4.0,4.0,20,Alta,Jovem
1481,Trabalho,Graduação,São Paulo,62807.0,Inglês,2,16,1986,4.0,4.0,39,Alta,Adulto
1482,Viagem,Ensino Médio,São Paulo,19414.0,Espanhol e Inglês,2,7,2007,1.0,1.0,18,Baixa,Jovem
1483,Estudos,Graduação,São Paulo,23046.0,Espanhol,4,19,2006,1.0,1.0,19,Baixa,Jovem
1484,Viagem,Ensino Médio,São Paulo,75484.0,Inglês,2,44,2002,5.0,6.0,23,Alta,Jovem
1485,Viagem,Mestrado,São Paulo,67786.5,Inglês,4,28,2002,4.0,5.0,23,Alta,Jovem
1486,Trabalho,Mestrado,São Paulo,79419.0,Inglês,3,16,1996,5.0,6.0,29,Alta,Adulto
1488,Viagem,Graduação,São Paulo,76998.0,Espanhol e Inglês,2,5,1981,5.0,6.0,44,Alta,Sênior
1489,Trabalho,Mestrado,São Paulo,49854.0,Espanhol,2,1,1998,3.0,3.0,27,Média,Adulto
1490,Estudos,Doutorado,São Paulo,60585.0,Inglês,4,30,1997,4.0,4.0,28,Alta,Adulto
1493,Estudos,Graduação,São Paulo,57867.0,Inglês,4,38,2004,2.0,4.0,21,Alta,Jovem
1494,Viagem,Graduação,São Paulo,35765.0,Espanhol,3,18,2016,2.0,2.0,9,Média,Jovem
1495,Estudos,Graduação,São Paulo,67786.5,Inglês,5,26,1985,4.0,5.0,40,Alta,Adulto
1496,Trabalho,Graduação,São Paulo,32952.0,Espanhol,3,11,2003,2.0,2.0,22,Baixa,Jovem
1497,Estudos,Doutorado,São Paulo,53374.0,Inglês,2,18,1995,3.0,4.0,30,Média,Adulto
1498,Trabalho,Graduação,São Paulo,71706.0,Inglês,4,27,1985,4.0,5.0,40,Alta,Adulto
1499,Viagem,Graduação,Campinas,68487.0,Inglês,3,1,2014,4.0,5.0,11,Alta,Jovem
1500,Trabalho,Mestrado,São Paulo,53253.0,Inglês,4,3,2001,3.0,4.0,24,Média,Jovem
1501,Viagem,Ensino Médio,São Paulo,31163.0,Espanhol,3,10,1999,1.0,2.0,26,Baixa,Adulto
1502,Estudos,Graduação,São Paulo,42014.0,Espanhol,2,7,2003,1.0,3.0,22,Média,Jovem
1503,Outros,Mestrado,São Paulo,54108.0,Espanhol e Inglês,4,1,1999,3.0,4.0,26,Média,Adulto
1504,Estudos,Doutorado,São Paulo,48168.0,Espanhol e Inglês,4,10,1981,3.0,3.0,44,Média,Sênior
1505,Outros,Mestrado,São Paulo,63206.0,Espanhol,2,12,2000,4.0,5.0,25,Alta,Jovem
1506,Trabalho,Mestrado,São Paulo,57136.0,Espanhol e Inglês,4,1,1998,3.0,4.0,27,Alta,Adulto
1507,Estudos,Ensino Médio,São Paulo,48168.0,Espanhol,2,10,2001,3.0,3.0,24,Média,Jovem
1508,Estudos,Doutorado,São Paulo,79146.0,Inglês,2,2,1997,5.0,6.0,28,Alta,Adulto
1509,Viagem,Graduação,São Bernardo,53977.0,Inglês,3,22,1984,3.0,4.0,41,Média,Sênior
1511,Viagem,Mestrado,São Bernardo,48168.0,Espanhol,4,16,2001,3.0,3.0,24,Média,Jovem
1512,Estudos,Graduação,Taubaté,73538.0,Espanhol e Inglês,5,45,1991,5.0,5.0,34,Alta,Adulto
1513,Trabalho,Graduação,São Paulo,79529.0,Inglês,1,53,2012,4.0,6.0,13,Alta,Jovem
1514,Estudos,Ensino Médio,São Paulo,20981.0,Espanhol,4,11,2003,1.0,1.0,22,Baixa,Jovem
1515,Estudos,Graduação,São Paulo,51766.0,Inglês,2,30,2006,2.0,4.0,19,Média,Jovem
1516,Trabalho,Graduação,São Paulo,55759.0,Espanhol,5,11,1988,3.0,4.0,37,Alta,Adulto
1517,Estudos,Graduação,Campinas,35778.0,Espanhol,1,8,2004,2.0,2.0,21,Média,Jovem
1518,Viagem,Mestrado,São Paulo,37787.0,Espanhol,3,10,1998,2.0,2.0,27,Média,Adulto
1519,Trabalho,Graduação,Campinas,27242.0,Espanhol,4,12,1996,2.0,1.0,29,Baixa,Adulto
1521,Trabalho,Graduação,Campinas,69930.0,Inglês,4,28,1997,5.0,5.0,28,Alta,Adulto
1522,Trabalho,Graduação,São Paulo,35778.0,Espanhol,1,1,2002,2.0,2.0,23,Média,Jovem
1523,Trabalho,Doutorado,São Paulo,37401.0,Inglês,4,1,1999,2.0,2.0,26,Média,Adulto
1524,Trabalho,Graduação,São Paulo,3502.0,Espanhol e Inglês,2,10,1999,1.0,1.0,26,Baixa,Adulto
1525,Viagem,Graduação,São Paulo,58597.0,Inglês,3,12,2002,4.0,4.0,23,Alta,Jovem
1526,Trabalho,Doutorado,São Paulo,82032.0,Inglês,4,8,1974,5.0,6.0,51,Alta,Sênior
1527,Estudos,Graduação,São Paulo,23046.0,Espanhol,1,3,1984,1.0,1.0,41,Baixa,Sênior
1528,Estudos,Doutorado,São Bernardo,74004.0,Inglês,4,11,2013,5.0,5.0,12,Alta,Jovem
1529,Viagem,Graduação,São Paulo,19740.0,Espanhol,3,14,1986,1.0,1.0,39,Baixa,Adulto
1530,Viagem,Ensino Médio,São Paulo,57036.0,Espanhol,3,11,2001,3.0,4.0,24,Alta,Jovem
1531,Estudos,Ensino Médio,São Paulo,53083.0,Inglês,3,17,1984,3.0,4.0,41,Média,Sênior
1532,Trabalho,Doutorado,São Bernardo,69283.0,Inglês,3,13,2001,4.0,5.0,24,Alta,Jovem
1533,Trabalho,Mestrado,São Paulo,48168.0,Espanhol,4,9,2001,3.0,3.0,24,Média,Jovem
1534,Viagem,Ensino Médio,São Paulo,23331.0,Espanhol,1,10,2014,1.0,1.0,11,Baixa,Jovem
1535,Viagem,Ensino Médio,São Paulo,23331.0,Espanhol,3,12,2014,1.0,1.0,11,Baixa,Jovem
1536,Estudos,Graduação,São Paulo,9255.0,Espanhol,1,7,2015,1.0,1.0,10,Baixa,Jovem
1537,Trabalho,Doutorado,São Paulo,67786.0,Inglês,3,1,1985,4.0,5.0,40,Alta,Adulto
1538,Estudos,Doutorado,São Paulo,71969.0,Inglês,2,31,1997,5.0,5.0,28,Alta,Adulto
1539,Trabalho,Mestrado,São Paulo,59235.0,Inglês,3,4,1993,4.0,4.0,32,Alta,Adulto
1540,Trabalho,Graduação,São Bernardo,31928.0,Espanhol,1,6,2015,1.0,2.0,10,Baixa,Jovem
1541,Outros,Mestrado,São Paulo,74881.0,Inglês,4,24,1987,5.0,6.0,38,Alta,Adulto
1542,Trabalho,Graduação,São Paulo,65819.0,Inglês,4,51,2004,4.0,5.0,21,Alta,Jovem
1543,Trabalho,Doutorado,São Paulo,51411.0,Mandarim,2,87,1979,3.0,4.0,46,Média,Sênior
1544,Estudos,Graduação,Taubaté,51983.0,Inglês,3,6,1990,4.0,4.0,35,Média,Adulto
1545,Trabalho,Mestrado,São Paulo,42386.0,Espanhol e Inglês,4,54,2012,2.0,3.0,13,Média,Jovem
1546,Estudos,Ensino Médio,São Bernardo,30390.0,Espanhol,1,11,2013,1.0,2.0,12,Baixa,Jovem
1547,Estudos,Graduação,São Paulo,30983.0,Espanhol,4,5,1989,1.0,2.0,36,Baixa,Adulto
1548,Viagem,Graduação,São Paulo,66033.0,Inglês,2,1,1983,3.0,5.0,42,Alta,Sênior
1549,Estudos,Ensino Médio,São Paulo,37284.0,Espanhol,3,12,2001,2.0,2.0,24,Média,Jovem
1550,Trabalho,Mestrado,Taubaté,57530.0,Espanhol e Inglês,3,35,1977,4.0,4.0,48,Alta,Sênior
1551,Estudos,Ensino Médio,São Paulo,79146.0,Inglês,1,16,1991,5.0,6.0,34,Alta,Adulto
1552,Estudos,Graduação,São Bernardo,63943.0,Inglês,2,37,1982,4.0,5.0,43,Alta,Sênior
1553,Estudos,Graduação,Campinas,76081.0,Inglês,4,49,1988,5.0,6.0,37,Alta,Adulto
1554,Viagem,Graduação,São Paulo,67786.5,Espanhol,2,1,2000,4.0,5.0,25,Alta,Jovem
1555,Trabalho,Mestrado,São Paulo,37054.0,Espanhol,2,15,1993,2.0,2.0,32,Média,Adulto
1556,Outros,Mestrado,São Paulo,47175.0,Espanhol,4,12,1988,3.0,3.0,37,Média,Adulto
1557,Estudos,Graduação,São Paulo,31859.0,Espanhol,2,11,2002,1.0,2.0,23,Baixa,Jovem
1558,Trabalho,Graduação,São Bernardo,23046.0,Espanhol,4,15,1987,1.0,1.0,38,Baixa,Adulto
1559,Estudos,Doutorado,Campinas,70179.0,Inglês,5,2,2002,5.0,5.0,23,Alta,Jovem
1560,Estudos,Graduação,São Paulo,39922.0,Espanhol,2,18,2009,2.0,2.0,16,Média,Jovem
1561,Viagem,Mestrado,São Paulo,49681.0,Espanhol,2,15,2002,3.0,3.0,23,Média,Jovem
1562,Trabalho,Graduação,São Bernardo,24645.0,Espanhol e Inglês,1,15,2014,1.0,1.0,11,Baixa,Jovem
1563,Viagem,Graduação,São Paulo,79865.0,Espanhol e Inglês,3,1,1980,5.0,6.0,45,Alta,Sênior
1564,Estudos,Graduação,São Bernardo,44322.0,Espanhol,2,1,2011,2.0,3.0,14,Média,Jovem
1565,Estudos,Graduação,São Paulo,47958.0,Espanhol,2,4,1978,3.0,3.0,47,Média,Sênior
1566,Trabalho,Mestrado,São Paulo,63972.0,Espanhol e Inglês,4,54,1990,4.0,5.0,35,Alta,Adulto
1567,Estudos,Graduação,São Paulo,75315.0,Espanhol e Inglês,2,1,1980,4.0,6.0,45,Alta,Sênior
1568,Viagem,Doutorado,São Paulo,55517.0,Mandarim,3,86,1976,3.0,4.0,49,Alta,Sênior
1569,Trabalho,Doutorado,São Paulo,75283.0,Inglês,3,27,1983,5.0,6.0,42,Alta,Sênior
1570,Trabalho,Doutorado,São Paulo,82800.0,Inglês,4,13,1972,5.0,6.0,53,Alta,Sênior
1571,Outros,Graduação,São Paulo,38998.0,Espanhol,3,7,1980,2.0,2.0,45,Média,Sênior
1573,Trabalho,Mestrado,Campinas,23046.0,Espanhol e Inglês,3,1,2012,1.0,1.0,13,Baixa,Jovem
1574,Estudos,Graduação,São Paulo,42014.0,Espanhol,1,13,2003,2.0,3.0,22,Média,Jovem
1575,Outros,Doutorado,São Paulo,38201.0,Inglês,2,18,1986,1.0,2.0,39,Média,Adulto
1576,Trabalho,Graduação,São Paulo,45203.0,Espanhol,4,6,2008,2.0,3.0,17,Média,Jovem
1577,Estudos,Doutorado,São Paulo,81574.0,Inglês,3,60,1973,5.0,6.0,52,Alta,Sênior
1578,Trabalho,Graduação,São Paulo,35778.0,Espanhol,2,11,2018,2.0,2.0,7,Média,Jovem
1579,Trabalho,Mestrado,São Paulo,60482.0,Inglês,4,1,2002,4.0,4.0,23,Alta,Jovem
1580,Trabalho,Graduação,São Paulo,34633.0,Espanhol,2,6,1982,2.0,2.0,43,Baixa,Sênior
1581,Trabalho,Mestrado,São Paulo,78093.0,Inglês,3,24,1973,5.0,6.0,52,Alta,Sênior
1582,Trabalho,Graduação,São Paulo,82460.0,Inglês,1,27,1976,5.0,6.0,49,Alta,Sênior
1583,Outros,Mestrado,São Paulo,45903.0,Inglês,4,36,1992,3.0,3.0,33,Média,Adulto
1584,Estudos,Graduação,Rio Branco,81361.0,Inglês,2,21,2013,5.0,6.0,12,Alta,Jovem
1585,Estudos,Doutorado,São Paulo,35778.0,Inglês,1,25,1999,2.0,2.0,26,Média,Adulto
1586,Outros,Mestrado,São Paulo,40442.0,Espanhol,4,7,1978,2.0,3.0,47,Média,Sênior
1587,Trabalho,Graduação,São Paulo,61482.0,Inglês,4,14,1991,4.0,4.0,34,Alta,Adulto
1588,Estudos,Graduação,São Paulo,35778.0,Espanhol,3,3,2006,2.0,2.0,19,Média,Jovem
1589,Trabalho,Graduação,São Bernardo,75794.0,Inglês,2,24,2013,5.0,6.0,12,Alta,Jovem
1590,Trabalho,Doutorado,São Paulo,31497.0,Inglês,5,15,1988,1.0,2.0,37,Baixa,Adulto
1591,Viagem,Graduação,Rio Branco,72570.0,Espanhol,3,5,1981,5.0,5.0,44,Alta,Sênior
1592,Estudos,Ensino Fundamental,São Paulo,13724.0,Espanhol,4,3,2014,1.0,1.0,11,Baixa,Jovem
1593,Trabalho,Mestrado,São Paulo,45143.0,Espanhol,3,5,1991,3.0,3.0,34,Média,Adulto
1594,Trabalho,Doutorado,São Bernardo,52569.0,Inglês,3,29,1993,3.0,4.0,32,Média,Adulto
1595,Estudos,Doutorado,São Paulo,48432.0,Inglês,3,14,1999,3.0,3.0,26,Média,Adulto
1596,Trabalho,Mestrado,São Paulo,17144.0,Espanhol,2,15,1986,1.0,1.0,39,Baixa,Adulto
1597,Estudos,Graduação,São Paulo,36108.0,Espanhol,1,5,2010,1.0,2.0,15,Média,Jovem
1598,Estudos,Graduação,São Paulo,76445.0,Espanhol e Inglês,2,35,1997,4.0,6.0,28,Alta,Adulto
1599,Trabalho,Doutorado,Campinas,35778.0,Inglês,3,26,2001,2.0,2.0,24,Média,Jovem
1600,Outros,Mestrado,São Paulo,53843.0,Inglês,4,20,1991,3.0,4.0,34,Média,Adulto
1602,Trabalho,Mestrado,São Paulo,70638.0,Inglês,5,37,1981,4.0,5.0,44,Alta,Sênior
1603,Outros,Graduação,São Paulo,42476.0,Espanhol,3,23,1986,2.0,3.0,39,Média,Adulto
1604,Estudos,Graduação,São Paulo,27116.0,Espanhol,3,12,1987,1.0,1.0,38,Baixa,Adulto
1605,Estudos,Doutorado,São Paulo,54072.0,Inglês,3,19,1989,3.0,4.0,36,Média,Adulto
1606,Estudos,Graduação,São Paulo,71855.0,Inglês,3,1,2003,4.0,5.0,22,Alta,Jovem
1607,Viagem,Ensino Médio,São Bernardo,51250.0,Espanhol,2,11,2016,3.0,3.0,9,Média,Jovem
1608,Trabalho,Mestrado,São Paulo,60432.0,Inglês,4,39,1999,4.0,4.0,26,Alta,Adulto
1609,Trabalho,Doutorado,São Paulo,65526.0,Inglês,4,6,1990,4.0,5.0,35,Alta,Adulto
1610,Estudos,Graduação,Campinas,68655.0,Inglês,3,10,2014,4.0,5.0,11,Alta,Jovem
1611,Viagem,Ensino Médio,São Paulo,12393.0,Espanhol,4,6,2004,1.0,1.0,21,Baixa,Jovem
1612,Estudos,Graduação,São Paulo,64509.0,Inglês,3,11,2016,4.0,5.0,9,Alta,Jovem
1613,Viagem,Graduação,São Paulo,33955.0,Espanhol,3,14,2001,2.0,2.0,24,Baixa,Jovem
1614,Estudos,Graduação,São Paulo,31353.0,Espanhol,1,7,2003,1.0,2.0,22,Baixa,Jovem
1615,Trabalho,Graduação,São Paulo,55434.0,Inglês,3,41,2010,3.0,4.0,15,Alta,Jovem
1616,Trabalho,Graduação,Rio Branco,28359.0,Espanhol,2,11,2009,2.0,1.0,16,Baixa,Jovem
1617,Trabalho,Graduação,São Paulo,57100.0,Inglês,4,1,2013,3.0,4.0,12,Alta,Jovem
1618,Estudos,Graduação,São Paulo,69139.0,Inglês,1,67,1991,4.0,5.0,34,Alta,Adulto
1619,Trabalho,Mestrado,São Bernardo,52973.0,Inglês,3,36,1982,3.0,4.0,43,Média,Sênior
1620,Trabalho,Doutorado,São Paulo,51717.0,Inglês,3,23,1991,3.0,4.0,34,Média,Adulto
1621,Outros,Graduação,São Paulo,18793.0,Espanhol,1,23,1997,1.0,1.0,28,Baixa,Adulto
1622,Viagem,Ensino Médio,São Paulo,66664.0,Inglês,4,19,2008,4.0,5.0,17,Alta,Jovem
1623,Estudos,Graduação,Taubaté,50664.0,Espanhol,3,10,1985,4.0,3.0,40,Média,Adulto
1624,Estudos,Graduação,São Paulo,54414.0,Inglês,1,24,1989,3.0,4.0,36,Média,Adulto
1625,Trabalho,Doutorado,São Paulo,54549.0,Inglês,3,28,1978,3.0,4.0,47,Média,Sênior
1626,Outros,Doutorado,São Paulo,47111.0,Inglês,3,30,1997,3.0,3.0,28,Média,Adulto
1627,Trabalho,Doutorado,São Paulo,41003.0,Inglês,3,28,1989,2.0,3.0,36,Média,Adulto
1628,Viagem,Graduação,São Paulo,19444.0,Espanhol,1,16,2008,1.0,1.0,17,Baixa,Jovem
1629,Estudos,Ensino Médio,São Paulo,36301.0,Espanhol,3,6,2002,2.0,2.0,23,Média,Jovem
1631,Trabalho,Doutorado,São Paulo,42731.0,Inglês,1,21,1995,2.0,3.0,30,Média,Adulto
1633,Viagem,Graduação,São Bernardo,22775.0,Espanhol,3,10,2004,1.0,1.0,21,Baixa,Jovem
1634,Estudos,Doutorado,Campinas,46681.0,Inglês,3,17,1974,4.0,3.0,51,Média,Sênior
1635,Trabalho,Doutorado,São Paulo,59821.0,Mandarim,5,87,1981,4.0,4.0,44,Alta,Sênior
1636,Estudos,Graduação,São Paulo,50002.0,Espanhol e Inglês,3,57,1980,3.0,3.0,45,Média,Sênior
1637,Estudos,Graduação,São Paulo,67786.5,Inglês,3,18,1971,4.0,5.0,54,Alta,Sênior
1638,Estudos,Graduação,Rio Branco,44078.0,Espanhol,3,19,1995,3.0,3.0,30,Média,Adulto
1639,Viagem,Mestrado,Campinas,30560.0,Espanhol,2,7,2002,2.0,2.0,23,Baixa,Jovem
1640,Trabalho,Mestrado,São Paulo,35924.0,Inglês,3,17,1995,2.0,2.0,30,Média,Adulto
1641,Viagem,Doutorado,São Bernardo,64140.0,Inglês,4,37,1990,4.0,5.0,35,Alta,Adulto
1642,Estudos,Graduação,São Paulo,56386.0,Espanhol,4,19,2007,3.0,4.0,18,Alta,Jovem
1643,Estudos,Ensino Fundamental,São Paulo,24594.0,Espanhol,1,14,2005,1.0,1.0,20,Baixa,Jovem
1644,Viagem,Ensino Médio,São Paulo,78059.5,Inglês,4,29,2007,4.0,6.0,18,Alta,Jovem
1645,Trabalho,Mestrado,São Bernardo,35778.0,Espanhol,4,7,1986,2.0,2.0,39,Média,Adulto
1646,Trabalho,Mestrado,São Paulo,60474.0,Inglês,2,1,2000,4.0,4.0,25,Alta,Jovem
1647,Estudos,Graduação,São Bernardo,58684.0,Inglês,4,30,2007,4.0,4.0,18,Alta,Jovem
1648,Estudos,Graduação,São Bernardo,57136.0,Inglês,3,23,1993,3.0,4.0,32,Alta,Adulto
1650,Estudos,Graduação,São Paulo,22448.0,Espanhol,1,13,2008,1.0,1.0,17,Baixa,Jovem
1651,Estudos,Graduação,São Paulo,79146.0,Inglês,1,20,1987,5.0,6.0,38,Alta,Adulto
